Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,sarcasm
thanks target thank you very much #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@cp24 and i hope when the police met him at the subway that they took him straight to jail  ,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
@thesandragal glad to see that youre having fun in the sun water sports are always fun challenging and exhilarating #happiness #beauty,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
@adiudicium1776 he looked really afraid  is his oval office and most republicans are brave in their rectangle trailers #sarcasm #potus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
close to the end of a revisiontaking this story i love in a new direction has been exhilarating for me #endlesspossibilities #amwriting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@benwinslow sorry ben my #sarcasm didnt bleed through theres a reason i follow you guys for uptotheminute information keep it up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
im so glad i bought @wavesaudioltd codex #sarcasm httptcorl0bjkmrbg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
big up @djargue did i miss phantom dread syndrome by @genesiselijah dudes sick,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@danielsankey @hayleyp79 haha actually after the doggies im barracking for anyone but gws ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
keep smiling ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
so youre being condescending to me because of how young i am yet it turns out im 6 years older than you #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
paid my 5 membership sub to the labour party today and my bank account went overdrawn #omen or #sarcasm ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i feel like no one is out there on #twitter  for me can anyone see what i write #sadness #rants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@eltityboi bc its a gloomy day tony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@coachlimback @mkohlwey i dont know if that would fit being from the city of st louis #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@stephdavis77 22 getting drunk and having fun  definitely not normal #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@my2k aaa cam animated that so proud of our boy,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@ahabrazil cast in steel will be released in 4 formats oh maybe they arent back just for the money after all #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bratzhead happy birthday to the most beautiful cheerful sister ever llnp ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@mattbowes80 @alan86thomas @tjcummings theyll fly around the world to watch floyd on a pub screen but wont pay for sky #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
what was that about behaving like a petulant child in a sweet shop #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
okay google how do you stop annoying adverts #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
loved @bethenny independence msg on @wendywilliams be happy amp fulfilled within yourself amp positivity will flock to you  #independent,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@roguebogan @love0ntoast @btckr cairns must have the most politically astute bunch of political students by now #sarcasm #auspol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mhchat #mhchat childhood experiences inform adult relationships we have associative memories not a question of ability to process #sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@gatewaypundit mostly animated audience id betgreen sceen folkthe ones that dont need air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@laura221b ive left it for my dad to deal with  my work is done as soon as its felt the wrath of my slipper ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@loyalladymalfoy lt change them himself he follows behind with a scowl pinching his lips and takes the sheets to his room so who is gt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@etherealmystic  felt like he couldnt control  and here she was giving so much of herself selflessly pleasing him his groans were ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
popufurs make posts like opening commissions in an hour get a slot while you can and im like sitting here in awe at that sort of demand,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
@chriswarcraft species cf don jr refugeesskittlesknow he likes his snacksbut even @gop frown on talking about eating humans #lizardscum,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@elizabethmccra2 @themommyx @cplbart @golfhack1217 @joegooding @debnantz @biowonk wait you post amp fav dick pics amp were pathetic #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
dentist just said to me im going to numb your front lip up so itll feel as if youve got lips like pete burns she was right ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
coming from the guy that helped buy downing adams carroll etc #irony  httpstcolsyncfo2k4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
skipping a challenge on the #amazingracecanada always a smart move always remember that future #amazingrace contestants  #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
somehow 90 of the sausage in this pasta i made sunk to the bottom so im eating sausage with a tiny bit of leftover pasta,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
lmao i love when you try to make plans with your friends and they just stop texting you back #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
all i want to do is to be successful be cheerful and to be happy with @dominichussein,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@kevinator125 @reds @bengals all the restaurants and construction the banks never materialized #sarcasm #goodinvestment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13 hour @bus rides make me  #sorry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
i love my family so much #lucky #grateful #smartassfamily  #love,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
batman now lecturing him about using lawful means to bring about change #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
smiling through the stress             ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
"i feel like being duped by authorized car service

indonesians #irony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
just had to reverse half way up the woods to collect the dog n ive never even reverse parked in my life  #nightmare,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
me are you guys dating yet #trans #nervous #blowjobs #tfb dating in mack north ohio bewdley,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
like hello i am your first born you must always laugh at my jokes ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
@deepikabhardwaj they have been considered in school books as a worrier what else u want #nishasharma #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@ibishotelsuk @ibishotelsfr @ibishotelbr @ibishotel @ibishotelbdg @ibishotel1 to give me my keys back they arent for my house ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@mikeburke91 @ap i guess its just heartbreaking the ease with which they can kill an innocent man and get away with it ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@shgames wow can totally see the difference #sarcasm httptcobz3k0v4gww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
if you dont like all of my selfies on ig are we actually even friends #sarcasm #srslytho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@berniedole looks that way but lets think about rohan last week  #optimism,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@wowairsupport it world be great if the live support was actually helpful #nightmare,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
@ryanamirault they opened their drive they window to tell us it was too risky toopen their drive thru window #irony @tacobell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
watching these planes take off from work is fun especially knowing some are carrying my family headed to south carolina wout me #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
rooney is 5 yards off the pace in a league cup game against northampton town let that sink in for a moment #mufc,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
@trumpvideos she looks completely #rabid @realdonaldtrump,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
@makemytripcare but what i am doing is in my control #avoidmmt  you guys are #terrible,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@strongestbeing would furrow and her face would redden as she protests it would seem that being seen as unattractive in wukongs eyes was,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
note to self bragging about how selfaware you are about your shortcomings is still bragging #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
how much true is this now  #quoteoftheday #quote #irony  httptcovsuayl0mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
being a veteran just totally got me out of a ticket im elated right now close call,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"@progpoker @cspan @sentedcruz 

forgot the #sarcasm hashtag the #ice bureaucrat has been justifying #sanctuarycities with relationships",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@tolumanda love it so true as @deedeey taught me fear can be an illusion #coaching #fear #courage,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
always hurting somewhere always tired when are you lively ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
"ooh may need a light sweater on monday the high temp drops to 94  brr
#sarcasm

#itshotyall",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i have to install flash on my computer to take the company security training course #irony httptcovymekbxzjo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ive returned from the dead with a desire to clean the apartment and eat something that isnt garbage #managing #depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@seahawks big time fan there with that sick throwback jersey #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
love takes off the masks that we fear we cannot live without and know we cannot live within  james a baldwin,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
our first beer in melbourne was fosters are we doing australia right #straya #irony #isthisiconic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
that old lady is cray cray #scared #bellaissocute #awe #empire,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@bbcpolitics @bbcnews id rather leave my child with @borisjohnson ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
do you know that super yeay satisfying feeling when you get to say exactly what you wanted to say in just 140 characters #life #goals #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@elitheprophet @chrismellini this is an automatic l for me but ima keep trying fam #relentless #thewengerway,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@lekingcoq @mistaaggy @giovanniidc the way my blood is boiling little bastards,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@leighsteinberg april 25th 2010 for me keep up the good work #sober #prouder,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
happy 69th @stephenking may u keep haunting us for many years #horror #writing,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
i hope my hustle dont offend nobody,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@atrumping hahahahahaha oh gosh you are hilarious a black man trying to keep racism alive get out of here man,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@norisprosk8r2 maybe dont provoke him in the future if you do not want to run the risk of him punching your board,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@liamjrouse #ironic this profile cant be more wrong no #feminist would behave this way right #slut #shameless #loyalty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@irinagreenvoice @ajenglish @seasaver these africans dnt understand tht they r destroying their own treasure #ironic #greed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bell @bellsupport cancelling home fibe internet and tv this afternoon  as soon as i can arrange alternate internet 22 #angry #fedup,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling seriously you need a major rethink or no lab gove in your lifetime #sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
my boss likes to stand in my office amp smile at me like a shark maliciously gleeful and ask me how am i as if i have a secret to tell her,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
there is no shame in fear what matters is how we face it,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
if you really care like you state @flyfrontier @frontiercare then i would seriously address sensitivity training to your employees #awful,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
its like they know me #irony httptcoxsz6dacmtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#irony for today my beanstalk deploy failed because aws suddenly changed ignoreerrors to ignoreerrors in their postdeploy api,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
wishing a very happy birthday to our awesome dancer ruthann we hope your day is magical #bday  #eatcake,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@judahandthelion tonight legit cant wait to rage ,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
life is hard its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@chelseahouska adam is clearly a great parent interrogating your child while being unsupervised #sarcasm #dvr #teenmom2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i dont think its fully sunk in that val is gone yet,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@gallantsays wait what t rex is dead    why did nobody tell me and howd they get one in the jurassic park movie #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
gahh you are the sweetest person ever  #sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
might go on @radiox tomorrow to hopefully win a new car my current one stinks of gone off milk #grim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
ffs dreadful defending,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
#jazz  the #blues is the roots the rest is the fruits,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
strong hands moving to firmly grope each of @whimsicallywilds thighs squeezing as her digging nails extract a growl from me,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"yay period again because the one i had the week before last wasnt quite bloody enough

#sarcasm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ive used dey know as my alarm clock song throughout college #ripshawtylo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@siriusxmnascar @dgodfathermoody #rehash #sxmspeedway to add to the conspiracy mary wasnt a real caller she was a plant by nascar #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
sharknado 3 is on you guys if yall were wondering #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i dont know about you guys but i know the first thing i do when i come home at 2am is vacuum #sarcasm #annoyingneighbors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@wwcummings @usatoday this individual is clearly trying 2 #intimidate this #leo i see an issue here stop causing issues by pushing limits,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@tamrabarney @shannonbeador @rhockellydodd tamra would f her up if she swung on tamrankelly is a piece of  #needstobeadmitted #bully,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@alamrahman today which can impact the signal im afraid  our engineers are working to have this resolved by this evening and youll,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
@chelseafc let them know its the ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
or when they hmu on snap and im like which one are you ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@hoemanda69 wtf is tenacious and jubilant,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
dont fucking blame it on your being drunk as a reasonable excuse to enable the dogs begging #irony #imfurious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
really i didnt knew #sarcasm httptco0ah4drqvzn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
too many are on their yeah the thing going on with cops shooting innocent people is sad  but just not in my backyard so  #blm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
corbyn loses and i walk up to a crying corbyn supporter and whispernndont mourn organisennand laugh and laugh,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
be it a rainy day be it cheerful sunshine i am a prussian want nothing to be but a prussian,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
isnt it funny how #nationaltequiladay fell on a friday #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
so to the girl that just hit my carnot only did she get lucky w no scratch but also from being spared the wrath of sleep deprived kait,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
bringing in avila seems like a good plan #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
when i am upset or frustrated my #sarcastic remarks become 1ooooooooo xs more aggressive ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
im so gloomy today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
oh how good of them #sarcasm  httpstconvv5asnhdw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
wow drinking and driving wow youre so cool can i plz be u #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i guess my takeaway this morning is that #sandrabland makes a great case for not smoking #sarcasm #sayhername,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"#aap targeting cntrl govt 4 few crimes in delhi
n they will campaign for nitishlalu govt whr law n order is getting wrst day by day
#irony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
in #bangladesh war #us almost bombed us had #russia not been there what strategy for #china on #pakistan time ripe to crush #terror camps,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@jbanks88 offense cant score 3 redzone trips no points n lbs cant pull flags n i missed a flag that lead to a td dat took da league,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
were going to get city in the next round for a revenge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
qualify through fair play league two players sent off in the competition already #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
love your new show @driverminnie  #hilarious,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@l1ghteyes u tried boiling em takes years too,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
gets crushes on fictional and animated characters instead if real people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
wont use using @mothercareuk @mothercarehelp again these guys cant get nothing right #fuming,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
its not that the man did not know how to juggle he just didnt have the balls to do it n#funny #pun #punny #lol #hilarious,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
twitter hard at work eradicating the real stuff racism and bullying smh #sarcasm  httpstco9v36zkcxrx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
complaining about the rain here but flying to seattle tonight #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#hulkhogan cant be racistsome of his @twitter followers are black #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pro tip go back to work when your kid reaches 20 mos old  stay home any longer and youll be absolutely miserable with the #tantrums,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
as your own lives in order to complete our amazing life journey successfully it is there ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
my boyfriend once forcibly stopped all of my anxiety coping methods at once holding me forcing my hands down that kinda stuff and i ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@sami3499 oh noooo  #nomorehammocks #nightmare ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
would it be funny if u got hit while wondering how pedestrian friendly a city is while crossing the street #thingsithinkabout #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
tweeting from the sporadic wifi on the tube #perilous,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@nytopinion  the point of voting for trump to push all the pieces off the board game like an angry toddler wreck everything for everybody,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
there is a wasp in my studio while im painting to #bumblebee by @zedd im not enjoying the #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#society rise above bitches rise above fighting fire w fire yeah try that guns for guns eye for an eye how about that #sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i really really resent having to go to bed at a sensible hour you guys i want to talk to my people,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
when i asked my dad what i should give my boss as a gift he suggested a cigar my boss is a cardiologist hes getting a cigar #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
